menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
Frosty Dessert Extra Large,Dessert,Bakery,,,,,c298f21a,28648c48,c07c3571
Frosty Dessert King Size,Dessert,Bakery,,,,,7aca004e,28648c48,c07c3571
Frosty Dessert Family Size,Dessert,Bakery,,,,,dd690077,28648c48,c07c3571
Hot Frosty Dessert,Dessert,Bakery,,,,,db3dd25c,28648c48,c07c3571
Iced Frosty Dessert,Dessert,Bakery,,,,,108da2b4,28648c48,c07c3571
Cold Frosty Dessert,Dessert,Bakery,,,,,f89e4dad,28648c48,c07c3571
Hot Frosty Dessert Small,Dessert,Bakery,,,,,396b6a55,28648c48,c07c3571
Iced Frosty Dessert Small,Dessert,Bakery,,,,,48e890e6,28648c48,c07c3571
Hot Frosty Dessert Medium,Dessert,Bakery,,,,,d46dcb70,28648c48,c07c3571
Iced Frosty Dessert Medium,Dessert,Bakery,,,,,2623eeaa,28648c48,c07c3571
Hot Frosty Dessert Large,Dessert,Bakery,,,,,308c38b3,28648c48,c07c3571
Iced Frosty Dessert Large,Dessert,Bakery,,,,,7733cc75,28648c48,c07c3571
Cake Dessert,Dessert,Bakery,,,,,ba2c69ad,28648c48,c07c3571
Cake Dessert Small,Dessert,Bakery,,,,,7e89515e,28648c48,c07c3571
Cake Dessert Medium,Dessert,Bakery,,,,,bf658ab9,28648c48,c07c3571
Cake Dessert Large,Dessert,Bakery,,,,,3e578c8a,28648c48,c07c3571
Cake Dessert Extra Large,Dessert,Bakery,,,,,928c9a93,28648c48,c07c3571
Cake Dessert King Size,Dessert,Bakery,,,,,9d68d684,28648c48,c07c3571
Cake Dessert Family Size,Dessert,Bakery,,,,,806b4d0c,28648c48,c07c3571
Hot Cake Dessert,Dessert,Bakery,,,,,ad54f633,28648c48,c07c3571
Iced Cake Dessert,Dessert,Bakery,,,,,08fce840,28648c48,c07c3571
Cold Cake Dessert,Dessert,Bakery,,,,,2a7cb976,28648c48,c07c3571
Hot Cake Dessert Small,Dessert,Bakery,,,,,e3e910fd,28648c48,c07c3571
Iced Cake Dessert Small,Dessert,Bakery,,,,,10b196fd,28648c48,c07c3571
Hot Cake Dessert Medium,Dessert,Bakery,,,,,68049ecc,28648c48,c07c3571
Iced Cake Dessert Medium,Dessert,Bakery,,,,,6a2c932b,28648c48,c07c3571
Hot Cake Dessert Large,Dessert,Bakery,,,,,81aac5cf,28648c48,c07c3571
Iced Cake Dessert Large,Dessert,Bakery,,,,,cf7396bf,28648c48,c07c3571
Croissant Breakfast,Breakfast,Bakery,,,,,922314f4,f2265d0f,c07c3571
Croissant Breakfast Small,Breakfast,Bakery,,,,,f7b2c34c,f2265d0f,c07c3571
Croissant Breakfast Medium,Breakfast,Bakery,,,,,5fa97b86,f2265d0f,c07c3571
Croissant Breakfast Large,Breakfast,Bakery,,,,,163ee280,f2265d0f,c07c3571
Croissant Breakfast Extra Large,Breakfast,Bakery,,,,,f71353cf,f2265d0f,c07c3571
Croissant Breakfast King Size,Breakfast,Bakery,,,,,a2800b50,f2265d0f,c07c3571
Croissant Breakfast Family Size,Breakfast,Bakery,,,,,8345dd16,f2265d0f,c07c3571
Hot Croissant Breakfast,Breakfast,Bakery,,,,,e0d019c2,f2265d0f,c07c3571
Iced Croissant Breakfast,Breakfast,Bakery,,,,,66eb5140,f2265d0f,c07c3571
Cold Croissant Breakfast,Breakfast,Bakery,,,,,94286176,f2265d0f,c07c3571
Hot Croissant Breakfast Small,Breakfast,Bakery,,,,,1dd88da7,f2265d0f,c07c3571
Iced Croissant Breakfast Small,Breakfast,Bakery,,,,,2a24ba1f,f2265d0f,c07c3571
Hot Croissant Breakfast Medium,Breakfast,Bakery,,,,,1b6b395e,f2265d0f,c07c3571
Iced Croissant Breakfast Medium,Breakfast,Bakery,,,,,56541aa4,f2265d0f,c07c3571
Hot Croissant Breakfast Large,Breakfast,Bakery,,,,,33d07f3a,f2265d0f,c07c3571
Iced Croissant Breakfast Large,Breakfast,Bakery,,,,,816330b2,f2265d0f,c07c3571
Hash Browns Breakfast,Breakfast,Bakery,,,,,b48fca6a,f2265d0f,c07c3571
Hash Browns Breakfast Small,Breakfast,Bakery,,,,,c276e3b2,f2265d0f,c07c3571
Hash Browns Breakfast Medium,Breakfast,Bakery,,,,,1217bf07,f2265d0f,c07c3571
Hash Browns Breakfast Large,Breakfast,Bakery,,,,,7720ef41,f2265d0f,c07c3571
Hash Browns Breakfast Extra Large,Breakfast,Bakery,,,,,89ded43c,f2265d0f,c07c3571
Hash Browns Breakfast King Size,Breakfast,Bakery,,,,,1beb083d,f2265d0f,c07c3571
Hash Browns Breakfast Family Size,Breakfast,Bakery,,,,,76bfb071,f2265d0f,c07c3571
Hot Hash Browns Breakfast,Breakfast,Bakery,,,,,e44c2a65,f2265d0f,c07c3571
Iced Hash Browns Breakfast,Breakfast,Bakery,,,,,8cf36525,f2265d0f,c07c3571
Cold Hash Browns Breakfast,Breakfast,Bakery,,,,,7dcc803f,f2265d0f,c07c3571
Hot Hash Browns Breakfast Small,Breakfast,Bakery,,,,,beadaddf,f2265d0f,c07c3571
Iced Hash Browns Breakfast Small,Breakfast,Bakery,,,,,1b36a0c5,f2265d0f,c07c3571
Hot Hash Browns Breakfast Medium,Breakfast,Bakery,,,,,10988c15,f2265d0f,c07c3571
Iced Hash Browns Breakfast Medium,Breakfast,Bakery,,,,,43a29663,f2265d0f,c07c3571
Hot Hash Browns Breakfast Large,Breakfast,Bakery,,,,,e5137837,f2265d0f,c07c3571
Iced Hash Browns Breakfast Large,Breakfast,Bakery,,,,,9dc9f879,f2265d0f,c07c3571
Pancakes Breakfast,Breakfast,Bakery,,,,,280655df,f2265d0f,c07c3571
Pancakes Breakfast Small,Breakfast,Bakery,,,,,fd3209a9,f2265d0f,c07c3571
Pancakes Breakfast Medium,Breakfast,Bakery,,,,,30740d99,f2265d0f,c07c3571
Pancakes Breakfast Large,Breakfast,Bakery,,,,,f1822abe,f2265d0f,c07c3571
Pancakes Breakfast Extra Large,Breakfast,Bakery,,,,,c42cbc75,f2265d0f,c07c3571
Pancakes Breakfast King Size,Breakfast,Bakery,,,,,5cd62017,f2265d0f,c07c3571
Pancakes Breakfast Family Size,Breakfast,Bakery,,,,,3008afc0,f2265d0f,c07c3571
Hot Pancakes Breakfast,Breakfast,Bakery,,,,,94f28aba,f2265d0f,c07c3571
Iced Pancakes Breakfast,Breakfast,Bakery,,,,,5b79b22f,f2265d0f,c07c3571
Cold Pancakes Breakfast,Breakfast,Bakery,,,,,738d4b23,f2265d0f,c07c3571
Hot Pancakes Breakfast Small,Breakfast,Bakery,,,,,a03e27ad,f2265d0f,c07c3571
Iced Pancakes Breakfast Small,Breakfast,Bakery,,,,,4438758c,f2265d0f,c07c3571
Hot Pancakes Breakfast Medium,Breakfast,Bakery,,,,,6935d05d,f2265d0f,c07c3571
Iced Pancakes Breakfast Medium,Breakfast,Bakery,,,,,8569c9d1,f2265d0f,c07c3571
Hot Pancakes Breakfast Large,Breakfast,Bakery,,,,,adf41e76,f2265d0f,c07c3571
Iced Pancakes Breakfast Large,Breakfast,Bakery,,,,,d87922ed,f2265d0f,c07c3571
Breakfast Sandwich Breakfast,Breakfast,Bakery,,,,,18eb9cab,f2265d0f,c07c3571
Breakfast Sandwich Breakfast Small,Breakfast,Bakery,,,,,1af5553d,f2265d0f,c07c3571
Breakfast Sandwich Breakfast Medium,Breakfast,Bakery,,,,,579aeae5,f2265d0f,c07c3571
Breakfast Sandwich Breakfast Large,Breakfast,Bakery,,,,,ed80e380,f2265d0f,c07c3571
Breakfast Sandwich Breakfast Extra Large,Breakfast,Bakery,,,,,036cdb62,f2265d0f,c07c3571
Breakfast Sandwich Breakfast King Size,Breakfast,Bakery,,,,,aa8acbe0,f2265d0f,c07c3571
Breakfast Sandwich Breakfast Family Size,Breakfast,Bakery,,,,,0e0f26a3,f2265d0f,c07c3571
Hot Breakfast Sandwich Breakfast,Breakfast,Bakery,,,,,27d87683,f2265d0f,c07c3571
Iced Breakfast Sandwich Breakfast,Breakfast,Bakery,,,,,488c7606,f2265d0f,c07c3571
Cold Breakfast Sandwich Breakfast,Breakfast,Bakery,,,,,ac5b671e,f2265d0f,c07c3571
Hot Breakfast Sandwich Breakfast Small,Breakfast,Bakery,,,,,f4e0d2f9,f2265d0f,c07c3571
Iced Breakfast Sandwich Breakfast Small,Breakfast,Bakery,,,,,ce47dda5,f2265d0f,c07c3571
Hot Breakfast Sandwich Breakfast Medium,Breakfast,Bakery,,,,,b0d1ee28,f2265d0f,c07c3571
Iced Breakfast Sandwich Breakfast Medium,Breakfast,Bakery,,,,,80336db2,f2265d0f,c07c3571
Hot Breakfast Sandwich Breakfast Large,Breakfast,Bakery,,,,,fcd6c411,f2265d0f,c07c3571
Iced Breakfast Sandwich Breakfast Large,Breakfast,Bakery,,,,,82c3de1b,f2265d0f,c07c3571
Biscuits Sides,Sides,Bakery,,,,,a252f90a,23cacdef,c07c3571
Biscuits Sides Small,Sides,Bakery,,,,,9d828b0c,23cacdef,c07c3571
Biscuits Sides Medium,Sides,Bakery,,,,,ff9ca0a1,23cacdef,c07c3571
Biscuits Sides Large,Sides,Bakery,,,,,6de84191,23cacdef,c07c3571
Biscuits Sides Extra Large,Sides,Bakery,,,,,d6cd5420,23cacdef,c07c3571
Biscuits Sides King Size,Sides,Bakery,,,,,1f14f143,23cacdef,c07c3571
Biscuits Sides Family Size,Sides,Bakery,,,,,50ea1bd3,23cacdef,c07c3571
Hot Biscuits Sides,Sides,Bakery,,,,,2bebba20,23cacdef,c07c3571
Iced Biscuits Sides,Sides,Bakery,,,,,00f7614b,23cacdef,c07c3571
Cold Biscuits Sides,Sides,Bakery,,,,,69edcdc4,23cacdef,c07c3571
Hot Biscuits Sides Small,Sides,Bakery,,,,,395e8140,23cacdef,c07c3571
Iced Biscuits Sides Small,Sides,Bakery,,,,,e13ac57a,23cacdef,c07c3571
Hot Biscuits Sides Medium,Sides,Bakery,,,,,ceb06454,23cacdef,c07c3571
Iced Biscuits Sides Medium,Sides,Bakery,,,,,7ea92fa9,23cacdef,c07c3571
Hot Biscuits Sides Large,Sides,Bakery,,,,,58cbe593,23cacdef,c07c3571
Iced Biscuits Sides Large,Sides,Bakery,,,,,9dbb465a,23cacdef,c07c3571
Rolls Sides,Sides,Bakery,,,,,22628d55,23cacdef,c07c3571
Rolls Sides Small,Sides,Bakery,,,,,ae789e1e,23cacdef,c07c3571
Rolls Sides Medium,Sides,Bakery,,,,,8a7fbb94,23cacdef,c07c3571
Rolls Sides Large,Sides,Bakery,,,,,3b625028,23cacdef,c07c3571
Rolls Sides Extra Large,Sides,Bakery,,,,,b0576927,23cacdef,c07c3571
Rolls Sides King Size,Sides,Bakery,,,,,d71bad17,23cacdef,c07c3571
Rolls Sides Family Size,Sides,Bakery,,,,,f9300aa2,23cacdef,c07c3571
Hot Rolls Sides,Sides,Bakery,,,,,c632d6c2,23cacdef,c07c3571
Iced Rolls Sides,Sides,Bakery,,,,,fd058986,23cacdef,c07c3571
Cold Rolls Sides,Sides,Bakery,,,,,59feb7af,23cacdef,c07c3571
Hot Rolls Sides Small,Sides,Bakery,,,,,78e519a2,23cacdef,c07c3571
Iced Rolls Sides Small,Sides,Bakery,,,,,4bf650db,23cacdef,c07c3571
Hot Rolls Sides Medium,Sides,Bakery,,,,,09343d76,23cacdef,c07c3571
Iced Rolls Sides Medium,Sides,Bakery,,,,,3fc98dcc,23cacdef,c07c3571
Hot Rolls Sides Large,Sides,Bakery,,,,,ed5de45b,23cacdef,c07c3571
Iced Rolls Sides Large,Sides,Bakery,,,,,4f25ab9f,23cacdef,c07c3571
Muffins Sides,Sides,Bakery,,,,,11206976,23cacdef,c07c3571
Muffins Sides Small,Sides,Bakery,,,,,83850b4f,23cacdef,c07c3571
Muffins Sides Medium,Sides,Bakery,,,,,7504d699,23cacdef,c07c3571
Muffins Sides Large,Sides,Bakery,,,,,37b23bb4,23cacdef,c07c3571
Muffins Sides Extra Large,Sides,Bakery,,,,,d5f97cab,23cacdef,c07c3571
Muffins Sides King Size,Sides,Bakery,,,,,e458396f,23cacdef,c07c3571
Muffins Sides Family Size,Sides,Bakery,,,,,d44676bb,23cacdef,c07c3571
Hot Muffins Sides,Sides,Bakery,,,,,e4e6115f,23cacdef,c07c3571
Iced Muffins Sides,Sides,Bakery,,,,,59eed912,23cacdef,c07c3571
Cold Muffins Sides,Sides,Bakery,,,,,c370ebb6,23cacdef,c07c3571
Hot Muffins Sides Small,Sides,Bakery,,,,,b6bb2ca2,23cacdef,c07c3571
Iced Muffins Sides Small,Sides,Bakery,,,,,f882cb96,23cacdef,c07c3571
Hot Muffins Sides Medium,Sides,Bakery,,,,,411d869a,23cacdef,c07c3571
Iced Muffins Sides Medium,Sides,Bakery,,,,,832a8e92,23cacdef,c07c3571
Hot Muffins Sides Large,Sides,Bakery,,,,,224946fc,23cacdef,c07c3571
Iced Muffins Sides Large,Sides,Bakery,,,,,3c9394e4,23cacdef,c07c3571
Danish Pastries,Pastries,Bakery,,,,,71804efe,4fdecac4,c07c3571
Danish Pastries Small,Pastries,Bakery,,,,,92d8a7f2,4fdecac4,c07c3571
Danish Pastries Medium,Pastries,Bakery,,,,,eb8d5760,4fdecac4,c07c3571
Danish Pastries Large,Pastries,Bakery,,,,,51011ccc,4fdecac4,c07c3571
Danish Pastries Extra Large,Pastries,Bakery,,,,,44a2894b,4fdecac4,c07c3571
Danish Pastries King Size,Pastries,Bakery,,,,,707094eb,4fdecac4,c07c3571
Danish Pastries Family Size,Pastries,Bakery,,,,,6a098344,4fdecac4,c07c3571
Hot Danish Pastries,Pastries,Bakery,,,,,7bac8ac2,4fdecac4,c07c3571
Iced Danish Pastries,Pastries,Bakery,,,,,b7a0f9a3,4fdecac4,c07c3571
Cold Danish Pastries,Pastries,Bakery,,,,,61e8da4a,4fdecac4,c07c3571
Hot Danish Pastries Small,Pastries,Bakery,,,,,00a874fc,4fdecac4,c07c3571
Iced Danish Pastries Small,Pastries,Bakery,,,,,a98b05a4,4fdecac4,c07c3571
Hot Danish Pastries Medium,Pastries,Bakery,,,,,0e4f8a6d,4fdecac4,c07c3571
Iced Danish Pastries Medium,Pastries,Bakery,,,,,314f7c3f,4fdecac4,c07c3571
Hot Danish Pastries Large,Pastries,Bakery,,,,,8cb45003,4fdecac4,c07c3571
Iced Danish Pastries Large,Pastries,Bakery,,,,,6ab7d601,4fdecac4,c07c3571
Cinnamon Roll Pastries,Pastries,Bakery,,,,,e5c95e1d,4fdecac4,c07c3571
Cinnamon Roll Pastries Small,Pastries,Bakery,,,,,7f89dfd3,4fdecac4,c07c3571
Cinnamon Roll Pastries Medium,Pastries,Bakery,,,,,94bcc9df,4fdecac4,c07c3571
Cinnamon Roll Pastries Large,Pastries,Bakery,,,,,724cdfdf,4fdecac4,c07c3571
Cinnamon Roll Pastries Extra Large,Pastries,Bakery,,,,,65399f7e,4fdecac4,c07c3571
Cinnamon Roll Pastries King Size,Pastries,Bakery,,,,,d709f6e7,4fdecac4,c07c3571
Cinnamon Roll Pastries Family Size,Pastries,Bakery,,,,,6fdd4f8c,4fdecac4,c07c3571
Hot Cinnamon Roll Pastries,Pastries,Bakery,,,,,8a62064c,4fdecac4,c07c3571
Iced Cinnamon Roll Pastries,Pastries,Bakery,,,,,07cde07b,4fdecac4,c07c3571
Cold Cinnamon Roll Pastries,Pastries,Bakery,,,,,b146962e,4fdecac4,c07c3571
Hot Cinnamon Roll Pastries Small,Pastries,Bakery,,,,,1e0ca316,4fdecac4,c07c3571
Iced Cinnamon Roll Pastries Small,Pastries,Bakery,,,,,fc1a4920,4fdecac4,c07c3571
Hot Cinnamon Roll Pastries Medium,Pastries,Bakery,,,,,818efde6,4fdecac4,c07c3571
Iced Cinnamon Roll Pastries Medium,Pastries,Bakery,,,,,2119f742,4fdecac4,c07c3571
Hot Cinnamon Roll Pastries Large,Pastries,Bakery,,,,,64e36462,4fdecac4,c07c3571
Iced Cinnamon Roll Pastries Large,Pastries,Bakery,,,,,a1147ecc,4fdecac4,c07c3571
Donut Pastries,Pastries,Bakery,,,,,0586f908,4fdecac4,c07c3571
Donut Pastries Small,Pastries,Bakery,,,,,ac9eb412,4fdecac4,c07c3571
Donut Pastries Medium,Pastries,Bakery,,,,,77ac4343,4fdecac4,c07c3571
Donut Pastries Large,Pastries,Bakery,,,,,0fb1f1e4,4fdecac4,c07c3571
Donut Pastries Extra Large,Pastries,Bakery,,,,,5b4901fc,4fdecac4,c07c3571
Donut Pastries King Size,Pastries,Bakery,,,,,65bf5480,4fdecac4,c07c3571
Donut Pastries Family Size,Pastries,Bakery,,,,,06faccca,4fdecac4,c07c3571
Hot Donut Pastries,Pastries,Bakery,,,,,daf81b87,4fdecac4,c07c3571
Iced Donut Pastries,Pastries,Bakery,,,,,be518882,4fdecac4,c07c3571
Cold Donut Pastries,Pastries,Bakery,,,,,2cbe6886,4fdecac4,c07c3571
Hot Donut Pastries Small,Pastries,Bakery,,,,,d0997948,4fdecac4,c07c3571
Iced Donut Pastries Small,Pastries,Bakery,,,,,03776fad,4fdecac4,c07c3571
Hot Donut Pastries Medium,Pastries,Bakery,,,,,fd4723b1,4fdecac4,c07c3571
Iced Donut Pastries Medium,Pastries,Bakery,,,,,fa808c5e,4fdecac4,c07c3571
Hot Donut Pastries Large,Pastries,Bakery,,,,,355ac945,4fdecac4,c07c3571
Iced Donut Pastries Large,Pastries,Bakery,,,,,7879444d,4fdecac4,c07c3571
Coca Cola Cola,Cola,Carbonated Beverages,,,,,5d772ef7,574e8583,665dd5dc
Coca Cola Cola Small,Cola,Carbonated Beverages,,,,,1ffb280b,574e8583,665dd5dc
Coca Cola Cola Medium,Cola,Carbonated Beverages,,,,,45632693,574e8583,665dd5dc
Coca Cola Cola Large,Cola,Carbonated Beverages,,,,,4d24f93e,574e8583,665dd5dc
Coca Cola Cola Extra Large,Cola,Carbonated Beverages,,,,,baf52990,574e8583,665dd5dc
Coca Cola Cola King Size,Cola,Carbonated Beverages,,,,,5e6d6a0a,574e8583,665dd5dc
Coca Cola Cola Family Size,Cola,Carbonated Beverages,,,,,49d17941,574e8583,665dd5dc
Hot Coca Cola Cola,Cola,Carbonated Beverages,,,,,e06278b1,574e8583,665dd5dc
Iced Coca Cola Cola,Cola,Carbonated Beverages,,,,,9abf73f1,574e8583,665dd5dc
Cold Coca Cola Cola,Cola,Carbonated Beverages,,,,,331041ec,574e8583,665dd5dc
Hot Coca Cola Cola Small,Cola,Carbonated Beverages,,,,,710a21be,574e8583,665dd5dc
Iced Coca Cola Cola Small,Cola,Carbonated Beverages,,,,,69f881f4,574e8583,665dd5dc
Hot Coca Cola Cola Medium,Cola,Carbonated Beverages,,,,,9bdbada1,574e8583,665dd5dc
Iced Coca Cola Cola Medium,Cola,Carbonated Beverages,,,,,faf28c02,574e8583,665dd5dc
Hot Coca Cola Cola Large,Cola,Carbonated Beverages,,,,,637962b8,574e8583,665dd5dc
Iced Coca Cola Cola Large,Cola,Carbonated Beverages,,,,,945d8d1e,574e8583,665dd5dc
Pepsi Cola,Cola,Carbonated Beverages,,,,,21458c1e,574e8583,665dd5dc
Pepsi Cola Small,Cola,Carbonated Beverages,,,,,f317f843,574e8583,665dd5dc
Pepsi Cola Medium,Cola,Carbonated Beverages,,,,,3b7c93c3,574e8583,665dd5dc
Pepsi Cola Large,Cola,Carbonated Beverages,,,,,3707fda8,574e8583,665dd5dc
Pepsi Cola Extra Large,Cola,Carbonated Beverages,,,,,c0e445ad,574e8583,665dd5dc
Pepsi Cola King Size,Cola,Carbonated Beverages,,,,,f05ed778,574e8583,665dd5dc
Pepsi Cola Family Size,Cola,Carbonated Beverages,,,,,639a9d70,574e8583,665dd5dc
Hot Pepsi Cola,Cola,Carbonated Beverages,,,,,b1067cfe,574e8583,665dd5dc
Iced Pepsi Cola,Cola,Carbonated Beverages,,,,,73880dc5,574e8583,665dd5dc
Cold Pepsi Cola,Cola,Carbonated Beverages,,,,,ff9671b0,574e8583,665dd5dc
Hot Pepsi Cola Small,Cola,Carbonated Beverages,,,,,367dac20,574e8583,665dd5dc
Iced Pepsi Cola Small,Cola,Carbonated Beverages,,,,,909ba9a1,574e8583,665dd5dc
Hot Pepsi Cola Medium,Cola,Carbonated Beverages,,,,,885dfb0f,574e8583,665dd5dc
Iced Pepsi Cola Medium,Cola,Carbonated Beverages,,,,,30753cec,574e8583,665dd5dc
Hot Pepsi Cola Large,Cola,Carbonated Beverages,,,,,3877ddca,574e8583,665dd5dc
Iced Pepsi Cola Large,Cola,Carbonated Beverages,,,,,5124ac0f,574e8583,665dd5dc
Diet Cola Cola,Cola,Carbonated Beverages,,,,,1b1fde01,574e8583,665dd5dc
Diet Cola Cola Small,Cola,Carbonated Beverages,,,,,24d2b69b,574e8583,665dd5dc
Diet Cola Cola Medium,Cola,Carbonated Beverages,,,,,c98800d9,574e8583,665dd5dc
Diet Cola Cola Large,Cola,Carbonated Beverages,,,,,3fd02f60,574e8583,665dd5dc
Diet Cola Cola Extra Large,Cola,Carbonated Beverages,,,,,6c87552d,574e8583,665dd5dc
Diet Cola Cola King Size,Cola,Carbonated Beverages,,,,,cffb8c6d,574e8583,665dd5dc
Diet Cola Cola Family Size,Cola,Carbonated Beverages,,,,,6d3af067,574e8583,665dd5dc
Hot Diet Cola Cola,Cola,Carbonated Beverages,,,,,b46d608c,574e8583,665dd5dc
Iced Diet Cola Cola,Cola,Carbonated Beverages,,,,,30dd1b8b,574e8583,665dd5dc
Cold Diet Cola Cola,Cola,Carbonated Beverages,,,,,982c92ad,574e8583,665dd5dc
Hot Diet Cola Cola Small,Cola,Carbonated Beverages,,,,,362e5a42,574e8583,665dd5dc
Iced Diet Cola Cola Small,Cola,Carbonated Beverages,,,,,502b7b4c,574e8583,665dd5dc
Hot Diet Cola Cola Medium,Cola,Carbonated Beverages,,,,,1bb81c29,574e8583,665dd5dc
Iced Diet Cola Cola Medium,Cola,Carbonated Beverages,,,,,f3b34900,574e8583,665dd5dc
Hot Diet Cola Cola Large,Cola,Carbonated Beverages,,,,,106920b7,574e8583,665dd5dc
Iced Diet Cola Cola Large,Cola,Carbonated Beverages,,,,,71707060,574e8583,665dd5dc
Sprite Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,83395924,60d34971,665dd5dc
Sprite Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,2d8d9c3f,60d34971,665dd5dc
Sprite Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,eb086a40,60d34971,665dd5dc
Sprite Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,2a29597b,60d34971,665dd5dc
Sprite Citrus Soda Extra Large,Citrus Soda,Carbonated Beverages,,,,,9e96a151,60d34971,665dd5dc
Sprite Citrus Soda King Size,Citrus Soda,Carbonated Beverages,,,,,30f3a8a5,60d34971,665dd5dc
Sprite Citrus Soda Family Size,Citrus Soda,Carbonated Beverages,,,,,c75757ff,60d34971,665dd5dc
Hot Sprite Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,1338d81b,60d34971,665dd5dc
Iced Sprite Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,98791888,60d34971,665dd5dc
Cold Sprite Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,16f443d7,60d34971,665dd5dc
Hot Sprite Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,c38b453f,60d34971,665dd5dc
Iced Sprite Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,7fb181fd,60d34971,665dd5dc
Hot Sprite Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,1fafd411,60d34971,665dd5dc
Iced Sprite Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,376a8248,60d34971,665dd5dc
Hot Sprite Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,26797264,60d34971,665dd5dc
Iced Sprite Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,8e99817e,60d34971,665dd5dc
7UP Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,6cd2207b,60d34971,665dd5dc
7UP Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,1cff6d18,60d34971,665dd5dc
7UP Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,f38e3120,60d34971,665dd5dc
7UP Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,0117ab95,60d34971,665dd5dc
7UP Citrus Soda Extra Large,Citrus Soda,Carbonated Beverages,,,,,80ac9ef9,60d34971,665dd5dc
7UP Citrus Soda King Size,Citrus Soda,Carbonated Beverages,,,,,a31a16a0,60d34971,665dd5dc
7UP Citrus Soda Family Size,Citrus Soda,Carbonated Beverages,,,,,904ecb5e,60d34971,665dd5dc
Hot 7UP Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,64cc3616,60d34971,665dd5dc
Iced 7UP Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,4918bbf1,60d34971,665dd5dc
Cold 7UP Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,26f700fc,60d34971,665dd5dc
Hot 7UP Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,41b3a96f,60d34971,665dd5dc
Iced 7UP Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,810d6401,60d34971,665dd5dc
Hot 7UP Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,d270e912,60d34971,665dd5dc
Iced 7UP Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,19a5ef5c,60d34971,665dd5dc
Hot 7UP Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,a9ab0848,60d34971,665dd5dc
Iced 7UP Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,bf4b69c7,60d34971,665dd5dc
Mountain Dew Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,25aeea32,60d34971,665dd5dc
Mountain Dew Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,1781384b,60d34971,665dd5dc
Mountain Dew Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,b715e61e,60d34971,665dd5dc
Mountain Dew Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,6f4260f8,60d34971,665dd5dc
Mountain Dew Citrus Soda Extra Large,Citrus Soda,Carbonated Beverages,,,,,ace7924a,60d34971,665dd5dc
Mountain Dew Citrus Soda King Size,Citrus Soda,Carbonated Beverages,,,,,f8a062f9,60d34971,665dd5dc
Mountain Dew Citrus Soda Family Size,Citrus Soda,Carbonated Beverages,,,,,be625907,60d34971,665dd5dc
Hot Mountain Dew Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,0a734896,60d34971,665dd5dc
Iced Mountain Dew Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,92392f26,60d34971,665dd5dc
Cold Mountain Dew Citrus Soda,Citrus Soda,Carbonated Beverages,,,,,aa7f1657,60d34971,665dd5dc
Hot Mountain Dew Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,d942d2c0,60d34971,665dd5dc
Iced Mountain Dew Citrus Soda Small,Citrus Soda,Carbonated Beverages,,,,,9cf9fdbb,60d34971,665dd5dc
Hot Mountain Dew Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,3b6dff7a,60d34971,665dd5dc
Iced Mountain Dew Citrus Soda Medium,Citrus Soda,Carbonated Beverages,,,,,3a1be98a,60d34971,665dd5dc
Hot Mountain Dew Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,fb9576b8,60d34971,665dd5dc
Iced Mountain Dew Citrus Soda Large,Citrus Soda,Carbonated Beverages,,,,,87ee93b0,60d34971,665dd5dc
